Content,Classify
"1m73 53kg mặc size M vừa nhé mn, vải mỏng mịn mát, đường may đều, k có chỗ rách nma mặc k co dãn như mình nghĩ, với giá 100k 2 quần này quá là ok",0
Mình mới nhận được hàng. Giao hàng nhanh. Được tặng thêm khẩu trang. Giặt phơi xong sẽ mặc để trải nghiệm. Hy vọng sẽ ủng hộ shop tiếp tục,1
"Sản phẩm đẹp, chất vải co giãn nhẹ, 3XL nhưng vẫn hơi chật nhé shop, mềm mịn, mặc vào mát da.",1
"Chất lượng tạm thôi, vải khá mỏng, giao hàng nhanh, mặc mát🤭🤭",0
Sản phẩm đúng với hình. Chất lượng ổn. Đã đặt hàng lần thứ 2,0
"Sản phẩm chất lượng, màu sắc sang trọng hài lòng. Tuy nhiên flash sale k hài lòng giá bán 81k mà flash sale 83k",1
"Hàng đẹp, chất lượng thấy ok, phom quần hơi bé so với bảng sai, ủng hộ shop, giao hàng nhanh",1
"Giao hàng nhanh. Quần 2 màu 2 loại khác nhau, chất khác nhau. 1 guzado, 1 mentoris. Vải mỏng, k co dãn. Mua giá sale nên tạm được.",0
Chỉ có cái là may một lớp,2
"Đóng gói cẩn thận, shop trả lời tin nhắn nhiệt tình, mỗi tội giao nhầm màu, nhưng cũng dc đổi trả",0
quần đẹp lần đầu đặt mua của sh nhưg rất ưng,1
Năm ngoái mua 2 cái cho Ck mặc chất rất thích . Năm nay lại mua tiếp 2 cái . Mình chuyên mua hàng của Shop và hay mua cả ship cho a Ck. Nhưng nay mua 2 cái quần cái màu rêu bị bong đường chỉ mí đằng sau cầu mông,1
Edit: mình giặt tay lần thứ 2 là vải xù co rút lên nhìn lộm cộm rõ buồn cười,2
"Quần đẹp ổn trong tầm giá , mặc rất là dễ chịu. Nhưng có chút chỉ thừa ra trông rất mất thẩm mỹ",1
"Vải khá dày, co giãn nhẹ, đường may ổn, không cần tăng thêm size vì dáng suông mặc thoải mái nhưng giao nhầm màu. Nên mua so với giá tiền",1
"Vải mỏng, mát, tuy nhiên shop giao sai màu, shop cần chú ý xem lại màu khi giao hàng cho khách",0
"Quần ổn với giá tiền mua đi bộ tập tduc nhẹ nhàng oke, màu không ưng lắm không giống trên ảnh quảng cáo",0
Quần áo nam mỏng mềm mùa hè dùng ko biết thấm mồ hôi ko nhưng nhận hàng giá tiền thì mặc đk,0
Giao hàng nhanh ạ. Hình ảnh và video mang tính minh hoạ. Nhưng quần chất ok ạ. Mặc ở nhà rất thoải mái,1
Hang đúng như mô tả. Đã mua của shop lần hai. Sẽ ủng hộ shop dài dài. Hình ảnh mang tính chất nhận xu,0
"Vải gió 3 màu 3 kiểu vải, k dc mềm lắm. Mua lần 2 cũng tạm ổn so với giá tiền",0
Mua lần đầu nhưng được cái ok!,0
"Mặc đc 3 lần thì rách túi quần, chất vải và giá ban đầu ok nhưng tuid ko chắc chăn",2
"Mua lần 2 những tưởng giống nhau về chất liệu, ko ngờ chất liệu khác, đặt cho ông anh, mặc vào nhăn nhúm, ngại ko chui đâu được :((",2
"Giá thì đắt , đắt hơn mấy chục nghìn , loại này chỉ 90k , mà bán tận 113k , chất liệu thì mỏng như vải ni lông , mỏng , vải dù , mặc nóng . Ko nên mua nhé",2
"sp màu ngẫu nhiên nhưng mà quần cho c.trai mà màu hường thì nhìn cứ kì kì, chưa kể mỗi quần là chất liệu vải khác nhau, có cái cứng cái mềm.",2
"mở hàng ra mình giật mình hơi sốc ngang!.mua cho bố lấy M mà mình mặc còn ngắn!.mà k nghĩ màu nó sáng rực rỡ nv luôn á!!.mình nhìn chỉ biết cười!.thôi để mình mặc thôi,.k hiểu sao may cho đàn ông mà nó toàn màu kinh dị vậy,có cái màu xanh còn kiểu màu loang loang!.chắc bố mình mặc hở cả bẹn ra mất",2
Vải thừa áo sơ mi tận dụng may thành quần ngủ.Chun quần như kiểu rẻ tiền.Tiền nào của nấy,2
"Quần khá mỏng, thời gian giao hàng chậm, đặt hơn 1 tuần mới có hàng",2
"Có 2 cái chất dc thôi, còn lại vải rất đểu toàn nilong .",2
Shipper 1 sao,2
Mua lần đầu to rộng mặc thích. Lần hai mua size cả nam và nữ đều bị nhỏ rất nhiều so với lần đầu. Chất lượng giảm. Lần sau sẽ không mua nữa.,2
"Sp ko có đóng gói, chỉ có mỗi vỏ bóng dù chất lượng tốt",2
Dịch dã. Chờ mãi món được gói đồ thì giao nhầm size. Xxl mà giao thành L. Rõ chán. Chả lẽ có hơn 100k mà hoàn trả gửi j nữa. Dịch giao nhận đã khó khăn rồi. Mua đồ ghét nhất là bị giao nhầm size. Thương hiệu lớn mà ko cẩn thận gì cả.,2
"Nếu ai hỏi mình có nên mua quần này ko, mình khuyên là ko. Quần đc may từ vải may áo sơ mi. Chất vải ko thấm mồ hôi, nhiều ni lông. Đường may tạm được. Nhưng ko nên mua.",2
"Mình note nhờ shop chon cho set quần phù hợp với người trung tuổi, nhưng shop ko quan tâm nd note của KH, gửi nguyên túi quần toàn hoa hòe hoa sói @@",2
"Quần bông thì cứng, mấy quần kia vải tạm đc mà mỏng nhe",2
"Đánh giá mang tính chất chê, shop chuẩn bị hàn lâu, giao hàng lâu luôn, đặt từ ngày 10 ngày 18 mới có 🥲",2
"Quần ko thấm mồ hôi, mặc cứng và ko co giãn. Nchung chất ko hợp với mặc đi ngủ",2
Chất lượng tương đương giá tiền. Nhưng mua 5c mà 3c màu hồng. Thật sự hơi thất vọng.,2
"Quần ghi đúng size nhưng kích cỡ thực lại khác nhau, chất liệu cũng k giống nhau",2
Hình chụp mẫu sản phẩm 1 kiểu giao hàng 1 kiểu không viết rõ ràng khi bán,2
Quần nam mà giao 3 cái màu sắc và hoạ tiết không phù hợp với nam.,2
"Người bán tư vấn size nhầm, nên không mặc vừa nhưng không cho đổi hàng",2
Mình đặt toàn bộ size XXL nhưng Shop lại giao có size M nữa. Hình ảnh và video mang tính chất nhận xu,2
Đẹp thích lắm nha 🤍nên mua ạ đánh giá 5 sao luôn ai hi ❤️hihihihihihihihi,1
em có làm được gì đâu tr mẹ e đi làm ha ha gì đâu tr em đi ngủ đây nè có ai v đó hả chị đào 🍑 là một mình,0
Quần đẹp nhưng hơi ngắn so vs tưởng tượng của mik:((,1
"Đã nhận được quần đúng với ảnh nha mng, quần xịn luôn vải đẹp mặc vừa vặn, giá này được cái quần như này quá là tuyệt vời luôn",1
"Giao hàng khá nhanh , đóng gói sản phẩm sơ xài , giá cả phù hợp rẻ vừa túi tiền , mặc lên ôm sát người lên from đẹp chuẩn . Đây là lần thứ 2 hay thứ 3 mua lại ở shop này rồi",1
quần ok lắm không bị rách quá to phần khoá vải màu xanh nhìn hơi dị nhưng không quan trọng. Rất ok nha,1
đóng gói cẩn thận,1
"Cùi dày , quả to chín k sâu đầu",0
Ưng ưng,1
67k thì Quần quá okla 🥰.,1
Trời ơiiii quá là xuất sắc luôn mn ơiiii,1
"Hàng đúng với mô tả, giá cả hợp lý lắm nha mn. Sẽ quay lại vào lần sauuuuuuuuuuuuuuuuuuujjjjjjjjjjjjjjjj😄ksksksksbxbcbdjdjdnndididjencnfjfididjcncnn",1
1m52 37kg mặc nnay nhe quần đẹp xỉu=)lúc đầu mở ra tưởng shop gửi nhầm màu đen nma bật đèn sáng mới biết xanh ảnh đầu tiên giống màu thực nhất nhé mng,0
"Với giá thành nè thì ko kỳ vọng quá vào chất liệu quần, chỉ quan trọng from thoi mà m rất ưng nha dễ mix đồ đúng ý của mình. M cao m58 nặng 50kg",1
"Mọi người cứ dựa theo số đo mà shop đã ghi mà chọn size nha, mình m58, 49kg bình thường mặc size M mà quần này size S vừa nha. Quần vải dày dặn, đẹp",1
Quần đẹp lắm anh em ạ nhma do tôi lùn nên nó hơi dài thuiii múc liền thôi ae,1
ý là ship nhanh vc ý =))) đặt hôm trước hôm sau có =)),1
"giao hàng cũng nhanh, quần đẹp đúng với giá tiền nha",1
Giao hàng đóng gói cẩn thận chu đáo🥰,1
"Quần to và dài lắm mn, mình m57 phải sắn lên 2 gấu .",2
"Má ơi quần siêu siêu đẹp mình siêu ưng. Giao hàng nhanh shop giao đúng size. Mình mua quần trên shopee mấy lần r nhưng lần này là ưng nhất. Eo vừa khít luôn á, ống quần rộng rãi, dài lắm. Mê lắm mn ơi 100đ luôn. Đáng tiền mn nên mua nha😍😘🥰🤩",1
"Giao hàng nhanh, 1 ngày hơn đã có hàng rồi và mình mới nhận tức thì luôn. Khui ra khoe và đánh giá liền luôn. Đáng tiền mua nhaaa, OK lắm kh chê vào đâu đuocccc. Mừiiiiii đỉmmmm mừi đỉmmmm🥰",1
"Quần ống rộng hay culottes là định nghĩa cho loại quần lửng có ống rộng, dáng suông và có độ dài qua đầu gối. Sản phẩm được may bằng chất liệu đa dạng như vải ...",0
tui m6 50kg ấy,0
1m67-52kg bụng tôi ngang rốn thif 70. Eo 68 quất L lìn nhe. Dài ngay mắt cá nma màu nhạt hơn trong ảnh,2
quần đẹp ghê vải và màu mình thích nhung shop ơi b may quần đáy lệch 1 bên luôn á mình mặc k đc giờ mình k biết sửa như nào nữa...huhu khá thất vọng,1
Nói chung giá rẻ nên cũng k mong đợi tốt hơn 😊,0
"Size s mà to dã man ý. Mình 40 cân, m50 mà cái ống quần nó dàiiiii 🥲",2
Túi hơi nhỏ so vs hình,2
"Chất vải dù, giống quần học quân sự, túi may bên trong cũng là vải kẻ kẻ kiểu quân sự - không có dây rút ở gấu quần ạ",0
"Hàng giao hơi lâu, đóng gói kĩ, quần cũng đẹp, mình mặc size s m58 40kg, mà quần hơi dài, với giá này thì cũng đc",0
"Tui cao m53 mặc size S dài quá tr n mặc lên cx đẹp , quần chun có dây rút nên kh lo rộng cạp, độ dài thì mang đi sửa cũng được",1
"Mik m5 42kg, eo vừa, đùi vừa, quần dài đúng 1m, hơi dài nma ksao, vải hơi mỏng hơn với vải kaki chuẩn, có độ bóng nữa, bo chun có dây, ncl cũm oke nha tiền nào của nấy nên k đòi hỏi j nhiều đc^^",1
Chất vải oke có điều ống trong hình có dây rút mà giao tới ko có 😢,0
"Quần mặc thoải mái, đóng gói sản phẩm đẹp, giao hàng nhanh",1
Đủ với đúng đồ lắm mọi ngườu nên mua nha thật đó hi ha ho hu hy he hu hi hí,1
Tuy nhiên về phần size. Mình cao 1m58 nặng 54kg và eo là 68cm. Thích rộng nên đặt sz L nhưng form chỉ vừa dáng người. Bảng sz của shop không chuẩn,2
Ok lắm nhaa mọi người rấc lên mua nhaa xinh xỉu luon,1
Chất vải mỏng. Mùa hè mặc mát. Co giãn. Form quần hơi rộng,0
quần đẹp mà hơi dài so với tui:)),1
"Quần oke, mặc lên củng lhas đẹp và ổn áp nói chung là được hi",1
chán thật sự. chất lượng đơn vị vận chuyển giờ chán ghê từ ninjavan đến nhanh. chất lượng quần okee nhé,0
Mình ~M50 45kí dài hơn với mình rộng nhe 👉 okla,0
Shop tư vấn size rất nhiệt tình . Khi giao hàng mình mặc vừa in và rất thoải mái mình 1m58,1
"quần xinh lắm lunn nhưng mà do lỡ đặt lớn hơn nên nó hơi dài nhưng vẫn xinhhh, nói chung là m55 47kg mặc size M là vừa nha",1
"Quần đẹp nhá mọi người, tại lười chụp quá, sẽ ủng hộ tiếp ạ",1
hơi rộng nma đẹp ôklaaaa nha,0
Màu vải hơi khác hơn so với hình,0
"Chất liệu hơi mỏng, phom không chuẩn lắm ạ. Hơi rộng so với ảnh. Nhưng vẫn ổn nhe.",0
"Đối với mấy bạn m5 hơn như mình thì mặc size này khá dài và rộng nhưng vẫn oke lắm nhé,không còn gì để thân vãn✨🍭",0
"Vải dù không ưng lắm, giao hàng nhanh, túi nhỏ, tạm được",0
lên dáng cũng gọi là ok nhưng mà hơi nhiều chỉ thừa. Quần đẹp nhưng mẹ chê nên cho 4 sao=)))),0
"Mình m51 mặc hơi dài xíu, hàng đẹp hơn mong đợi của mình và lên fom khá đẹp, nên mua nhưng mà giao lâu phải 1 tuần mới đến tay mình",0
"Quần được, mỗi tội mặc vào dáng quần không lên form đẹp được như mình nghĩ, chân quần bị ẹp lại nhìn hài hài",0
"To hơn mình nghĩ mình mét 61 thấy dài nha, vải mỏng.",2
"tạm ổn, mỏnh hơn tưởng tượng, theo size thì quá rộng và dài giao nhanh",2
Quần đẹp nha mn mình mặc rộng xíu,1
mình m54 40kg mặc size S bị rộng mn cân nhắc khi mua hàng nhaa^^,0
"Nói chung quần ổn, có điều rộng quá tui phải đi bóp",0
"Quần khá ổn chất tốt, giao nhanh",0
"Quần đẹp , chất hỏi mỏng , so với giá tiền lag hợp lý nên mua nha mb",1
Đúng với mô tả:với tui cũng được thôi không quá đẹp nhưng giá như này chấp nhận được,0
"Quần xinh cực, rộng rãi thoải mái, chất vải hơi nóng nhưng k sao",1
"Quần cực kì rộng, mình đã phải tự bỏ thêm 30k để đổi với shop, quần cứ phải gọi là siêu to khổng lồ. Mk căn cứ vào số đo đùi để chọn 3xl, sau khi đổi sang xl vẫn rộng.",2
hic chất cũng tạm được mỗi tội shop tư vấn mình size M bị hơi kích á 😭 huhu,2
"Quần đẹp, ổn sz S mà dài quá mình m55 mặc dài quá phải kéo lên giữa eo mới được, phải tầm m60 trở lên mới vừa",2
"Vải hơi mỏng so với tưởng tưởng, chất lượng khá ổn so với giá tiền( h/ả chỉ mang tính chất nhận xu)",0
"Vải đẹp, đường chỉ sạch sẽ. Nhưng quần size S nữ mà quá dài và hơi to, nam cao 170m nặng 56Kg mặc vừa",1
"Quần đẹp ok lắm nha, nên mua , hình ảnh mang tính chất nhận xu",1
Giao hàng nhanh quần giống như trên ảnh khi mua hàng đánh giá xong được nhận 10k vào tk mọi ngừoi nhanh tay đặt hàng nè,1
10 điểm nhe,1
"Sản phẩm tốt đóng gói tạm ổn lên người đẹp nhưng ống to hơn hình,nên cân nhắc khi mua hình ảnh chỉ mang tính chất nhận xu mong thông cảm",0
"Màu quần đậm y hình. Mỗi tội quần ra màu quá, giặt tay mấy lần ko hết màu",2
Tiền nào của nấy thôi Mn,0
"quần ổn nhưng vải hơi mỏng nhưng so với giá tiền thì cũng ổn, nhưng giao hàng quá lâu và quần rất hôi khui kiện hàng ra mà muốn sang chấn tâm lí, nhưng form khá chuẩn",1
Quần không được giống hình lắm ống quần rộng lắm ạ huhuuu hơi bùn,2
Mọi người cân nhắc về size,0
"Quần vải mỏng, phom bình thường không đẹp như hình, quần có co giãn nhẹ",2
"Quần co dãn khá tốt , nhưng hơi mùi chất tẩy hơi nồng , quần ống đứng nhưng ống quần rất là rộnng như quần ống rộng vậy",0
Mỏng quá .... K như mình nghĩ được cái nó co dãn tốt mình m47 mặc S mà dài quá tròi,2
Quần lên dáng đẹp. Mỗi tội màu xanh lè. Màu xấu k giống hình,0
Với giá tiền này thì mình thấy chất cũng ok nhưng hơi mùi ghê ghê k phải hôi mà nó cứ hắc hắc í chắc giặt tầm 1-2 lần là hết còn lên phom thì cũng được nhưng hơi dài với 1đứa m52 như mình nên phải đi cắt,0
"Quần không giống hình lắm, form khá xấu, phần xẻ bị vênh ra ngoài, màu xanh sáng hơn trong hình nhìn xấu lắm.",2
Miếng lót túi còn bị ủi cháy hay sao á mặc dô cộm khó chịu,2
. Mình m53 mặc dài qua mắt cá chân:(((,2
"vải mỏng🙁, mặc vài lần thì bị giãn ở đầu gối hơi thất vọng tí",2
"Form ko đẹp lắm, quần mỏng thôi, mặc cx đc nhưng với giá này thì có các option khác",2
"dáng quần giống ảnh nhưng chất vải xấu, mềm không đứng phai màu nhiều",2
Mk 1m5 mặc Bị dài,2
"Màu ko giống hình, màu xấu, vải xấu thất vọng",2
"Ống quần khá to không giống ảnh cho lắm, thất vọng, phù hợp với giá tiền",2
m6 mà đến mắt cá chân rồi 🙁,2
Sp phù hợp giá tiền,1
"Vải mỏng, màu cũng k giống hình",2
Quần bị quá nhiều chỉ thừa.,2
Màu sắc:hơi giả 1 tí,2
Quần vải mỏng nên co giãn ok. Form bình thường không quá đẹp. Quần hôi :)) Mình 1m57 46kg mặc không tệ nhưng chỉ phù hợp với các bạn đùi khá thon. Riêng mình thì không mua lại.,2
